30/12/2022,"5,95","5,95","5,95","5,95",9 422,56 061,"0,00%"
06/05/2021,4.65,4.60,4.70,4.58,14 500,67 280,-0.85%
05/05/2021,4.69,4.60,4.70,4.56,29 100,134 733,-0.21%
04/05/2021,4.70,4.68,4.70,4.65,3 443,16 096,1.08%
03/05/2021,4.65,4.62,4.69,4.62,4 092,19 048,-1.06%
30/04/2021,4.70,4.70,4.70,4.62,8 547,39 829,0.86%
29/04/2021,4.66,4.66,4.66,4.61,2 320,10 753,-0.43%
28/04/2021,4.68,4.68,4.68,4.63,41,191,-0.43%
27/04/2021,4.70,4.68,4.70,4.58,3 164,14 681,0.43%
26/04/2021,4.68,4.55,4.68,4.55,3 724,17 186,1.30%
23/04/2021,4.62,4.62,4.65,4.52,12 195,55 914,0.00%
22/04/2021,4.62,4.53,4.62,4.51,29 233,133 449,-0.43%
21/04/2021,4.64,4.69,4.69,4.55,3 788,17 501,1.75%
20/04/2021,4.56,4.60,4.60,4.56,9 790,44 838,-2.98%
19/04/2021,4.70,4.64,4.77,4.51,34 510,160 126,0.86%
16/04/2021,4.66,4.80,4.80,4.66,1 339,6 333,-2.92%
15/04/2021,4.80,4.75,4.87,4.73,3 086,14 813,0.00%
14/04/2021,4.80,4.89,4.89,4.75,11 367,54 789,1.05%
13/04/2021,4.75,4.86,4.89,4.75,19 160,92 351,-2.46%
12/04/2021,4.87,4.76,4.87,4.76,7 389,35 578,-0.41%
08/04/2021,4.89,4.88,4.93,4.88,10 558,51 787,-0.20%
07/04/2021,4.90,4.93,5.04,4.82,24 239,119 498,-1.01%
06/04/2021,4.95,5.06,5.06,4.95,51 201,256 261,-2.94%
05/04/2021,5.10,5.14,5.18,5.06,51 791,265 170,0.00%
02/04/2021,5.10,5.03,5.13,5.03,22 933,116 500,-0.78%
01/04/2021,5.14,5.11,5.14,5.06,44 502,226 960,-0.19%
31/03/2021,5.15,5.12,5.20,5.11,58 021,299 098,-0.58%
30/03/2021,5.18,5.19,5.19,5.10,34 219,176 057,0.58%
29/03/2021,5.15,5.06,5.15,5.05,17 270,88 077,1.38%
26/03/2021,5.08,5.05,5.10,5.05,35 505,180 188,-0.39%
25/03/2021,5.10,4.97,5.10,4.97,61 899,311 661,2.41%
24/03/2021,4.98,4.82,5.00,4.82,34 325,168 536,1.63%
23/03/2021,4.90,4.90,4.92,4.81,13 351,64 953,0.20%
22/03/2021,4.89,4.80,4.89,4.80,57 872,280 390,0.20%
19/03/2021,4.88,4.95,4.99,4.76,57 127,278 494,0.21%
18/03/2021,4.87,4.65,4.87,4.65,73 716,350 888,2.96%
17/03/2021,4.73,4.61,4.73,4.61,3 030,14 150,-0.21%
16/03/2021,4.74,4.60,4.74,4.60,15 999,74 715,1.50%
15/03/2021,4.67,4.55,4.68,4.55,6 630,30 597,1.30%
12/03/2021,4.61,4.66,4.67,4.56,22 266,102 758,-1.28%
11/03/2021,4.67,4.67,4.69,4.60,4 863,22 589,-1.27%
10/03/2021,4.73,4.73,4.75,4.61,43 502,203 589,0.42%
09/03/2021,4.71,4.66,4.71,4.54,82 867,383 260,1.07%
08/03/2021,4.66,4.52,4.67,4.51,61 039,280 169,1.08%
05/03/2021,4.61,4.48,4.61,4.45,95 176,431 147,4.77%
04/03/2021,4.40,4.29,4.40,4.21,20 549,88 463,2.56%
03/03/2021,4.29,4.01,4.29,4.00,36 001,149 224,4.38%
02/03/2021,4.11,4.10,4.15,4.10,1 036,4 274,-1.20%
01/03/2021,4.16,4.19,4.19,4.07,1 141,4 712,-0.72%
26/02/2021,4.19,4.20,4.20,4.10,1 337,5 549,0.72%
24/02/2021,4.16,4.20,4.20,4.00,10 739,44 030,1.46%
23/02/2021,4.10,4.11,4.11,4.10,394,1 617,-2.38%
22/02/2021,4.20,4.20,4.20,4.11,426,1 770,0.00%
18/02/2021,4.11,4.20,4.20,4.11,913,3 794,-2.14%
17/02/2021,4.20,4.20,4.20,4.11,3 312,13 761,0.00%
16/02/2021,4.20,4.11,4.22,4.00,23 512,96 634,2.69%
15/02/2021,4.09,4.00,4.11,4.00,6 590,26 722,3.02%
12/02/2021,3.97,4.09,4.14,3.97,28 754,116 597,-4.34%
11/02/2021,4.15,4.24,4.24,4.12,27 037,113 015,-2.35%
10/02/2021,4.25,4.27,4.27,4.15,8 107,34 130,-0.47%
09/02/2021,4.27,4.30,4.30,4.18,3 112,13 195,-0.47%
08/02/2021,4.29,4.18,4.29,4.10,4 610,19 339,3.87%
05/02/2021,4.13,3.90,4.13,3.90,25 374,101 877,4.29%
04/02/2021,3.96,3.90,3.98,3.90,10 632,41 890,-1.00%
03/02/2021,4.00,4.01,4.06,3.89,76 573,304 378,-1.72%
02/02/2021,4.07,4.19,4.19,4.07,46 447,191 826,-3.10%
01/02/2021,4.20,4.25,4.25,4.15,20 376,85 579,-2.10%
29/01/2021,4.29,4.22,4.34,4.22,16 015,68 544,-1.38%
28/01/2021,4.35,4.35,4.47,4.22,37 109,161 239,-1.14%
27/01/2021,4.40,4.49,4.55,4.40,8 565,38 328,-2.22%
26/01/2021,4.50,4.58,4.58,4.45,9 383,42 364,-1.75%
25/01/2021,4.58,4.60,4.60,4.50,5 332,24 261,-1.08%
22/01/2021,4.63,4.64,4.64,4.57,7 133,32 847,-0.43%
21/01/2021,4.65,4.65,4.65,4.56,5 984,27 556,-0.85%
20/01/2021,4.69,4.64,4.69,4.56,10 001,46 255,1.08%
19/01/2021,4.64,4.52,4.64,4.52,1 843,8 441,0.43%
18/01/2021,4.62,4.64,4.64,4.52,630,2 885,2.21%
15/01/2021,4.52,4.61,4.67,4.50,7 366,33 773,-3.42%
13/01/2021,4.68,4.65,4.68,4.65,14 638,68 286,2.86%
12/01/2021,4.55,4.67,4.70,4.55,17 279,79 915,-3.19%
11/01/2021,4.70,4.68,4.71,4.60,35 385,164 717,0.43%
08/01/2021,4.68,4.42,4.68,4.38,68 713,311 270,5.17%
07/01/2021,4.45,4.41,4.45,4.36,2 647,11 660,0.68%
06/01/2021,4.42,4.35,4.45,4.35,14 723,64 781,-1.34%
05/01/2021,4.48,4.50,4.50,4.38,2 457,10 909,-0.44%
04/01/2021,4.50,4.54,4.54,4.35,8 161,36 276,0.67%
31/12/2020,4.47,4.25,4.47,4.25,27 480,119 813,3.00%
30/12/2020,4.34,4.34,4.34,4.28,11 374,49 022,-0.46%
28/12/2020,4.36,4.39,4.40,4.26,6 662,28 846,0.69%
25/12/2020,4.33,4.35,4.40,4.33,12 135,52 969,-1.59%
24/12/2020,4.40,4.40,4.40,4.35,4 856,21 245,0.92%
23/12/2020,4.36,4.36,4.40,4.36,1 707,7 477,-0.91%
22/12/2020,4.40,4.34,4.43,4.34,6 098,26 740,-0.68%
21/12/2020,4.43,4.35,4.43,4.35,9 159,40 208,0.00%
18/12/2020,4.43,4.52,4.52,4.43,3 039,13 600,-1.56%
17/12/2020,4.50,4.37,4.50,4.34,21 503,95 043,3.45%
16/12/2020,4.35,4.35,4.39,4.33,12 792,55 773,-1.14%
15/12/2020,4.40,4.41,4.41,4.36,6 028,26 433,-0.45%
14/12/2020,4.42,4.40,4.43,4.38,15 794,69 573,0.68%
11/12/2020,4.39,4.48,4.48,4.39,15 636,69 346,-2.23%
10/12/2020,4.49,4.51,4.51,4.41,4 151,18 513,-0.88%
09/12/2020,4.53,4.53,4.53,4.45,16 199,72 734,0.67%
08/12/2020,4.50,4.54,4.54,4.45,26 215,117 836,-0.66%
07/12/2020,4.53,4.43,4.54,4.42,17 549,78 620,1.12%
04/12/2020,4.48,4.40,4.50,4.38,21 703,96 361,0.90%
03/12/2020,4.44,4.52,4.52,4.40,13 077,58 323,-2.20%
02/12/2020,4.54,4.50,4.54,4.37,56 382,251 182,0.89%
01/12/2020,4.50,4.55,4.55,4.42,15 968,71 616,-1.10%
30/11/2020,4.55,4.58,4.58,4.48,2 178,9 866,0.00%
27/11/2020,4.55,4.50,4.59,4.46,17 152,77 613,1.11%
26/11/2020,4.50,4.60,4.65,4.47,32 235,146 992,-3.23%
25/11/2020,4.65,4.63,4.67,4.63,28 631,133 134,0.65%
24/11/2020,4.62,4.57,4.63,4.57,14 840,68 264,1.32%
23/11/2020,4.56,4.58,4.62,4.50,50 348,229 587,-0.22%
19/11/2020,4.59,4.57,4.68,4.50,40 705,186 836,0.88%
18/11/2020,4.55,4.55,4.58,4.42,13 881,62 465,1.11%
17/11/2020,4.50,4.44,4.56,4.44,31 095,139 928,0.45%
16/11/2020,4.48,4.47,4.50,4.41,11 290,50 297,0.22%
13/11/2020,4.47,4.43,4.47,4.35,18 848,83 120,0.45%
12/11/2020,4.45,4.46,4.50,4.44,33 456,149 548,-0.22%
11/11/2020,4.46,4.40,4.49,4.40,34 242,152 206,1.59%
10/11/2020,4.39,4.35,4.45,4.35,46 384,204 090,2.09%
09/11/2020,4.30,4.39,4.39,4.26,14 512,62 764,-1.83%
06/11/2020,4.38,4.40,4.40,4.28,25 494,110 644,-0.45%
05/11/2020,4.40,4.40,4.47,4.31,21 642,95 008,1.15%
04/11/2020,4.35,4.48,4.56,4.35,86 031,383 268,-2.03%
03/11/2020,4.44,4.37,4.63,4.37,289 135,1 301 108,1.37%
02/11/2020,4.38,4.35,4.39,4.35,40 331,176 246,0.46%
30/10/2020,4.36,4.26,4.37,4.26,29 920,129 105,0.00%
28/10/2020,4.36,4.26,4.36,4.15,93 970,399 842,2.83%
27/10/2020,4.24,4.29,4.29,4.18,4 114,17 423,-1.40%
26/10/2020,4.30,4.30,4.33,4.20,7 897,33 681,0.00%
23/10/2020,4.30,4.26,4.30,4.18,8 215,34 832,0.94%
22/10/2020,4.26,4.25,4.30,4.16,7 910,33 459,0.24%
21/10/2020,4.25,4.16,4.25,4.16,34 091,143 353,2.41%
20/10/2020,4.15,4.10,4.24,4.10,40 716,169 786,-3.04%
19/10/2020,4.28,4.28,4.30,4.19,8 045,34 151,0.00%
16/10/2020,4.28,4.34,4.34,4.21,4 979,21 285,-0.47%
14/10/2020,4.30,4.32,4.38,4.23,23 613,101 654,0.00%
13/10/2020,4.30,4.26,4.31,4.14,21 764,91 953,0.94%
12/10/2020,4.26,4.08,4.32,4.08,68 035,285 747,1.43%
09/10/2020,4.20,4.32,4.32,4.20,57 924,246 756,-2.78%
08/10/2020,4.32,4.33,4.35,4.27,47 614,205 216,0.00%
07/10/2020,4.32,4.31,4.35,4.21,126 314,540 624,0.47%
06/10/2020,4.30,4.19,4.30,4.18,117 718,499 124,3.37%
05/10/2020,4.16,4.09,4.16,4.00,97 121,396 254,5.85%
02/10/2020,3.93,3.68,3.93,3.67,341 629,1 298 190,4.24%
01/10/2020,3.77,3.88,3.92,3.77,66 488,255 646,-4.31%
30/09/2020,3.94,3.94,3.94,3.83,84 461,328 131,0.00%
29/09/2020,3.94,3.88,3.94,3.80,39 901,154 417,1.81%
28/09/2020,3.87,3.98,3.98,3.87,8 136,31 934,-1.28%
25/09/2020,3.92,3.93,3.99,3.86,20 954,82 244,-0.25%
24/09/2020,3.93,3.85,3.95,3.82,91 335,354 836,2.34%
23/09/2020,3.84,3.80,3.87,3.74,50 126,190 729,1.59%
22/09/2020,3.78,3.76,3.78,3.72,21 528,80 730,0.00%
21/09/2020,3.78,3.78,3.78,3.73,2 094,7 863,0.00%
18/09/2020,3.78,3.80,3.80,3.73,6 810,25 640,0.00%
17/09/2020,3.78,3.70,3.79,3.70,32 277,120 877,2.16%
16/09/2020,3.70,3.67,3.70,3.62,21 599,79 052,0.27%
15/09/2020,3.69,3.76,3.76,3.67,18 036,67 004,-1.86%
14/09/2020,3.76,3.80,3.80,3.69,19 008,71 185,0.00%
11/09/2020,3.76,3.76,3.82,3.65,35 839,133 859,0.00%
10/09/2020,3.76,3.78,3.83,3.69,46 299,174 084,-1.57%
09/09/2020,3.82,3.86,3.87,3.76,32 289,123 183,-0.26%
08/09/2020,3.83,3.78,3.89,3.68,106 257,402 183,0.52%
07/09/2020,3.81,3.82,3.99,3.72,129 701,499 997,-0.26%
04/09/2020,3.82,3.71,3.82,3.71,114 166,429 835,5.82%
03/09/2020,3.61,3.41,3.61,3.35,158 362,551 100,5.87%
02/09/2020,3.41,3.24,3.41,3.22,134 912,447 233,10.36%
31/08/2020,3.09,3.23,3.23,3.09,12 965,40 969,-2.83%
28/08/2020,3.18,3.10,3.19,3.10,5 407,17 005,2.25%
27/08/2020,3.11,3.17,3.17,3.10,4 818,15 104,-1.27%
26/08/2020,3.15,3.20,3.21,3.14,8 298,26 346,-1.56%
25/08/2020,3.20,3.24,3.24,3.17,1 526,4 891,-0.62%
24/08/2020,3.22,3.19,3.24,3.19,5 675,18 245,0.63%
19/08/2020,3.20,3.13,3.21,3.13,14,44,1.27%
18/08/2020,3.16,3.25,3.25,3.16,5 135,16 458,-1.25%
17/08/2020,3.20,3.29,3.29,3.20,9 184,29 802,-2.14%
14/08/2020,3.27,3.28,3.29,3.20,14 419,46 790,2.19%
12/08/2020,3.20,3.16,3.22,3.12,13 732,43 530,1.59%
11/08/2020,3.15,3.17,3.18,3.10,13 052,40 983,-0.32%
10/08/2020,3.16,3.09,3.18,3.04,13 799,42 915,2.27%
07/08/2020,3.09,3.10,3.10,3.02,6 640,20 318,0.98%
06/08/2020,3.06,3.06,3.10,3.01,20 340,62 139,0.00%
05/08/2020,3.06,3.07,3.08,3.06,1 647,5 056,-2.86%
04/08/2020,3.15,3.16,3.16,3.07,7 988,24 883,-0.32%
03/08/2020,3.16,3.09,3.16,3.09,849,2 653,0.00%
30/07/2020,3.16,3.18,3.18,3.09,621,1 947,2.27%
29/07/2020,3.09,3.10,3.18,3.03,1 310,4 068,-0.32%
28/07/2020,3.10,3.18,3.18,3.10,5 363,16 840,-2.82%
27/07/2020,3.19,3.23,3.25,3.14,15 761,50 356,0.31%
24/07/2020,3.18,3.02,3.18,2.96,29 912,91 830,6.00%
23/07/2020,3.00,3.06,3.06,3.00,9 548,28 930,-0.99%
22/07/2020,3.03,3.09,3.09,3.03,11 352,34 737,-0.98%
21/07/2020,3.06,3.15,3.15,3.06,9 623,29 879,-0.33%
20/07/2020,3.07,3.15,3.15,3.06,9 678,30 050,-0.65%
17/07/2020,3.09,3.09,3.15,3.09,22 193,69 242,0.00%
16/07/2020,3.09,3.00,3.09,2.91,16 048,48 144,0.00%
15/07/2020,3.09,3.09,3.21,3.09,23 485,73 978,-4.33%
14/07/2020,3.23,3.32,3.32,3.23,15 498,50 756,-2.12%
13/07/2020,3.30,3.25,3.34,3.16,31 445,102 196,0.92%
10/07/2020,3.27,3.35,3.40,3.26,48 631,161 941,-3.82%
09/07/2020,3.40,3.50,3.50,3.29,51 458,174 700,-0.87%
08/07/2020,3.43,3.44,3.59,3.29,159 372,548 240,-0.29%
07/07/2020,3.44,3.49,3.55,3.40,126 979,441 252,-3.10%
06/07/2020,3.55,3.73,3.75,3.50,345 191,1 251 317,3.20%
02/07/2020,3.44,3.34,3.44,3.34,102 214,346 505,5.85%
01/07/2020,3.25,3.14,3.25,3.14,111 597,356 552,5.86%
30/06/2020,3.07,2.95,3.07,2.95,74 842,225 274,5.86%
29/06/2020,2.90,2.87,2.95,2.84,78 893,228 395,2.47%
26/06/2020,2.83,2.90,2.92,2.82,204 873,587 986,-2.41%
25/06/2020,2.90,2.88,2.99,2.85,161 189,470 672,2.84%
24/06/2020,2.82,2.83,2.83,2.80,33 230,93 542,0.00%
23/06/2020,2.82,2.84,2.84,2.77,3 797,10 651,0.71%
22/06/2020,2.80,2.75,2.82,2.75,20 786,57 889,0.00%
19/06/2020,2.80,2.74,2.80,2.72,4 337,11 970,0.00%
18/06/2020,2.80,2.80,2.80,2.73,8 864,24 509,-0.36%
17/06/2020,2.81,2.73,2.81,2.73,27 034,74 884,1.44%
16/06/2020,2.77,2.75,2.81,2.75,16 292,45 292,-2.12%
15/06/2020,2.83,2.83,2.83,2.75,22 215,61 980,0.71%
12/06/2020,2.81,2.83,2.83,2.78,6 372,17 873,-0.71%
11/06/2020,2.83,2.80,2.86,2.73,20 682,57 806,1.43%
10/06/2020,2.79,2.79,2.80,2.73,9 890,27 346,-0.36%
09/06/2020,2.80,2.82,2.82,2.75,6 660,18 548,2.19%
08/06/2020,2.74,2.80,2.80,2.74,20 377,56 444,-1.79%
05/06/2020,2.79,2.74,2.79,2.74,23 107,63 891,0.00%
04/06/2020,2.79,2.74,2.80,2.74,72 027,199 515,-1.06%
03/06/2020,2.82,2.80,2.85,2.80,10 057,28 411,-1.40%
02/06/2020,2.86,2.83,2.88,2.76,18 125,51 113,0.70%
01/06/2020,2.84,2.81,2.87,2.80,15 517,43 991,-0.35%
29/05/2020,2.85,2.86,2.89,2.80,24 784,70 510,-0.35%
28/05/2020,2.86,2.90,2.92,2.81,58 360,167 201,0.35%
27/05/2020,2.85,2.85,2.85,2.80,30 269,85 510,2.89%
26/05/2020,2.77,2.67,2.77,2.62,103 654,279 348,2.97%
21/05/2020,2.77,2.84,2.84,2.76,10 849,30 377,0.00%
20/05/2020,2.77,2.77,2.89,2.76,10 175,28 744,-2.46%
19/05/2020,2.84,2.97,2.97,2.83,7 581,21 985,-4.05%
15/05/2020,2.96,2.82,2.97,2.82,14 406,41 705,2.42%
14/05/2020,2.89,2.82,2.89,2.80,24 957,71 003,2.85%
13/05/2020,2.81,2.83,2.83,2.78,16 054,45 031,-1.75%
12/05/2020,2.86,2.83,2.86,2.82,1 886,5 356,-1.38%
11/05/2020,2.90,2.90,2.94,2.82,8 214,23 656,0.00%
08/05/2020,2.90,2.94,2.94,2.87,5 095,14 801,0.35%
07/05/2020,2.89,2.96,2.96,2.89,2 001,5 853,-0.34%
06/05/2020,2.90,2.96,2.96,2.87,104,303,0.00%
05/05/2020,2.90,2.97,2.97,2.84,13 216,38 392,0.35%
30/04/2020,2.89,2.94,2.94,2.80,7 801,22 389,0.70%
29/04/2020,2.87,2.93,2.93,2.87,13 345,38 701,-2.71%
28/04/2020,2.95,3.00,3.07,2.94,18 725,56 269,-1.34%
27/04/2020,2.99,2.94,2.99,2.94,16 614,49 261,2.75%
24/04/2020,2.91,2.94,2.98,2.91,18 998,55 949,0.34%
23/04/2020,2.90,2.88,2.92,2.88,25 709,74 556,0.00%
22/04/2020,2.90,2.95,2.95,2.85,33 902,98 316,-0.68%
21/04/2020,2.92,2.92,2.92,2.92,122 817,358 626,2.82%
20/04/2020,2.84,2.84,2.84,2.84,117 090,332 536,2.90%
17/04/2020,2.76,2.68,2.76,2.65,41 927,113 413,2.99%
16/04/2020,2.68,2.65,2.68,2.61,17 106,45 245,-0.37%
15/04/2020,2.69,2.70,2.74,2.65,21 947,59 147,-1.47%
14/04/2020,2.73,2.77,2.78,2.66,19 974,54 329,1.11%
13/04/2020,2.70,2.70,2.70,2.70,12 906,34 846,2.66%
08/04/2020,2.63,2.63,2.63,2.60,49 168,128 574,2.73%
07/04/2020,2.56,2.50,2.56,2.50,51 450,130 169,2.81%
06/04/2020,2.49,2.40,2.49,2.40,3 836,9 379,2.89%
03/04/2020,2.42,2.46,2.46,2.39,5 648,13 696,-1.63%
02/04/2020,2.46,2.59,2.59,2.46,7 226,18 246,-2.77%
01/04/2020,2.53,2.46,2.53,2.46,4 531,11 305,2.85%
31/03/2020,2.46,2.40,2.47,2.36,5 556,13 418,2.07%
30/03/2020,2.41,2.48,2.48,2.41,1 780,4 352,-0.82%
27/03/2020,2.43,2.37,2.43,2.37,1 482,3 557,2.97%
26/03/2020,2.36,2.35,2.37,2.34,2 216,5 219,0.85%
25/03/2020,2.34,2.35,2.35,2.31,1 475,3 437,1.74%
24/03/2020,2.30,2.24,2.30,2.24,6 709,15 229,2.68%
23/03/2020,2.24,2.25,2.25,2.13,4 607,10 089,2.28%
19/03/2020,2.19,2.25,2.31,2.19,23 195,52 189,-2.67%
18/03/2020,2.25,2.31,2.37,2.25,38 570,89 097,-2.60%
17/03/2020,2.31,2.31,2.31,2.31,1 330,3 072,-5.71%
16/03/2020,2.45,2.51,2.52,2.44,7 089,17 581,-3.16%
13/03/2020,2.53,2.70,2.70,2.53,14 371,37 580,-5.95%
12/03/2020,2.69,2.70,2.75,2.62,1 283,3 445,-1.82%
11/03/2020,2.74,2.60,2.74,2.60,10 917,29 148,2.24%
10/03/2020,2.68,2.68,2.73,2.56,10 882,28 783,-0.74%
09/03/2020,2.70,2.78,2.78,2.70,3 121,8 552,-2.53%
06/03/2020,2.77,2.81,2.81,2.72,12 041,33 293,-1.07%
05/03/2020,2.80,2.79,2.86,2.72,12 230,34 122,1.45%
04/03/2020,2.76,2.82,2.82,2.74,12 760,35 473,-1.43%
03/03/2020,2.80,2.81,2.85,2.76,26 355,73 926,-0.36%
02/03/2020,2.81,2.80,2.86,2.80,3 996,11 309,-1.06%
28/02/2020,2.84,2.80,2.88,2.80,35 264,100 150,1.43%
27/02/2020,2.80,2.78,2.82,2.76,5 191,14 483,-0.36%
26/02/2020,2.81,2.84,2.84,2.81,3 135,8 856,-1.40%
25/02/2020,2.85,2.89,2.89,2.81,9 713,27 682,0.00%
24/02/2020,2.85,2.85,2.91,2.84,6 628,19 056,0.00%
20/02/2020,2.92,2.85,2.97,2.80,46 859,135 188,1.74%
19/02/2020,2.87,2.83,2.87,2.82,17 593,50 052,-1.03%
18/02/2020,2.90,2.85,2.93,2.80,17 467,50 043,1.75%
17/02/2020,2.85,2.91,2.98,2.85,11 127,32 435,-2.40%
14/02/2020,2.92,3.05,3.05,2.92,6 743,20 128,-2.67%
13/02/2020,3.00,3.07,3.07,2.95,4 563,13 735,-1.32%
12/02/2020,3.04,2.99,3.05,2.99,17 178,51 878,1.33%
11/02/2020,3.00,2.90,3.02,2.90,18 878,55 879,3.45%
10/02/2020,2.90,2.92,3.00,2.84,22 336,65 221,-3.65%
07/02/2020,3.01,3.10,3.10,3.01,37 381,114 199,-1.95%
06/02/2020,3.07,3.06,3.13,2.97,72 854,222 205,3.02%
05/02/2020,2.98,2.84,2.98,2.84,79 449,231 197,6.05%
04/02/2020,2.81,2.71,2.81,2.71,66 529,183 620,2.93%
03/02/2020,2.73,2.69,2.73,2.60,43 854,116 871,1.87%
31/01/2020,2.68,2.61,2.72,2.61,27 804,74 098,2.68%
30/01/2020,2.61,2.54,2.61,2.47,49 943,126 855,4.40%
29/01/2020,2.50,2.40,2.53,2.40,35 381,87 214,4.60%
28/01/2020,2.39,2.29,2.39,2.29,35 200,82 368,1.70%
27/01/2020,2.35,2.25,2.35,2.25,31 440,72 312,4.44%
24/01/2020,2.25,2.29,2.30,2.23,18 886,42 777,-2.17%
23/01/2020,2.30,2.35,2.38,2.28,8 816,20 541,-0.86%
22/01/2020,2.32,2.34,2.34,2.30,22 477,52 147,-0.85%
21/01/2020,2.34,2.45,2.45,2.34,14 444,34 593,-2.90%
20/01/2020,2.41,2.40,2.48,2.30,13 392,32 007,0.42%
17/01/2020,2.40,2.50,2.54,2.40,48 517,119 837,0.00%
16/01/2020,2.40,2.37,2.40,2.37,39 674,94 622,5.73%
15/01/2020,2.27,2.12,2.27,2.12,27 518,60 402,6.07%
13/01/2020,2.14,2.09,2.14,2.09,7 552,15 972,-0.47%
10/01/2020,2.15,2.21,2.21,2.15,1 967,4 288,-3.15%
09/01/2020,2.22,2.32,2.32,2.22,1 770,4 018,-4.72%
08/01/2020,2.33,2.38,2.38,2.33,6 524,15 364,-2.92%
07/01/2020,2.40,2.46,2.49,2.40,5 840,14 279,-2.83%
06/01/2020,2.47,2.54,2.54,2.47,3 841,9 622,-1.20%
03/01/2020,2.50,2.50,2.50,2.47,7 043,17 502,-0.79%
02/01/2020,2.52,2.51,2.52,2.47,2 607,6 504,-0.79%
31/12/2019,2.54,2.55,2.55,2.50,166 046,419 266,-0.39%
30/12/2019,2.55,2.62,2.65,2.55,1 527,3 970,0.00%
27/12/2019,2.55,2.62,2.69,2.55,223,584,0.00%
26/12/2019,2.55,2.59,2.59,2.52,1 985,5 072,0.00%
25/12/2019,2.55,2.60,2.60,2.53,42 526,109 079,-1.92%
24/12/2019,2.60,2.62,2.62,2.56,12 843,33 263,-1.14%
23/12/2019,2.63,2.67,2.67,2.63,3 217,8 525,-1.87%
20/12/2019,2.68,2.70,2.70,2.66,1 276,3 420,-2.55%
19/12/2019,2.75,2.70,2.75,2.67,1 305,3 537,0.00%
18/12/2019,2.75,2.76,2.76,2.75,29,80,0.00%
17/12/2019,2.75,2.73,2.75,2.68,16 766,45 520,0.73%
16/12/2019,2.73,2.74,2.74,2.70,13 192,35 882,-1.80%
13/12/2019,2.78,2.78,2.78,2.77,1 864,5 173,0.00%
12/12/2019,2.78,2.84,2.84,2.78,2 924,8 216,0.72%
11/12/2019,2.76,2.76,2.84,2.76,202,566,0.00%
10/12/2019,2.76,2.83,2.83,2.75,24 261,67 688,0.00%
09/12/2019,2.76,2.84,2.84,2.76,2 273,6 364,-2.82%
06/12/2019,2.84,2.76,2.84,2.76,67,188,0.00%
05/12/2019,2.84,2.84,2.84,2.76,1 309,3 665,2.90%
04/12/2019,2.76,2.84,2.84,2.76,51,143,-2.82%
03/12/2019,2.84,2.84,2.84,2.84,1 000,2 840,-1.05%
29/11/2019,2.87,2.87,2.87,2.87,110,316,0.35%
28/11/2019,2.86,2.84,2.86,2.84,896,2 554,2.88%
27/11/2019,2.78,2.78,2.78,2.78,39,108,2.96%
26/11/2019,2.70,2.73,2.73,2.69,8 255,22 371,-1.10%
25/11/2019,2.73,2.75,2.75,2.72,4 143,11 331,-2.50%
